Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-03-10 12:00:00,Norway,Southwest Norway,NO-NO2,18.13,44.76,97.79,97.48,entsoe.eu,false,
2023-03-10 13:00:00,Norway,Southwest Norway,NO-NO2,4.45,29.56,99.48,99.4,entsoe.eu,false,
2023-03-10 14:00:00,Norway,Southwest Norway,NO-NO2,3.51,28.42,99.59,99.54,entsoe.eu,false,
2023-03-10 15:00:00,Norway,Southwest Norway,NO-NO2,0.32,24.96,99.99,99.99,entsoe.eu,false,
2023-03-10 16:00:00,Norway,Southwest Norway,NO-NO2,0.31,24.95,99.99,99.99,entsoe.eu,false,
2023-03-10 17:00:00,Norway,Southwest Norway,NO-NO2,0.27,24.88,99.99,99.99,entsoe.eu,false,
2023-03-10 18:00:00,Norway,Southwest Norway,NO-NO2,0.3,24.86,99.99,99.99,entsoe.eu,false,
2023-03-10 19:00:00,Norway,Southwest Norway,NO-NO2,0.34,24.97,99.98,99.98,entsoe.eu,false,
2023-03-10 20:00:00,Norway,Southwest Norway,NO-NO2,0.3,24.95,99.99,99.99,entsoe.eu,false,
2023-03-10 21:00:00,Norway,Southwest Norway,NO-NO2,10.57,35.77,98.7,98.5,entsoe.eu,false,
2023-03-10 22:00:00,Norway,Southwest Norway,NO-NO2,35.9,64.78,95.35,94.65,entsoe.eu,false,
2023-03-10 23:00:00,Norway,Southwest Norway,NO-NO2,43.67,73.97,94.32,93.39,entsoe.eu,false,
2023-03-11 00:00:00,Norway,Southwest Norway,NO-NO2,66.57,100.82,91.27,89.76,entsoe.eu,false,
2023-03-11 01:00:00,Norway,Southwest Norway,NO-NO2,67.94,102.07,91.19,89.45,entsoe.eu,false,
2023-03-11 02:00:00,Norway,Southwest Norway,NO-NO2,67.25,102.5,91.21,89.58,entsoe.eu,false,
2023-03-11 03:00:00,Norway,Southwest Norway,NO-NO2,47.73,80.23,93.67,92.55,entsoe.eu,false,
2023-03-11 04:00:00,Norway,Southwest Norway,NO-NO2,17.31,44.47,97.55,97.22,entsoe.eu,false,
2023-03-11 05:00:00,Norway,Southwest Norway,NO-NO2,3.66,28.25,99.4,99.34,entsoe.eu,false,
2023-03-11 06:00:00,Norway,Southwest Norway,NO-NO2,1.39,25.36,99.76,99.73,entsoe.eu,false,
2023-03-11 07:00:00,Norway,Southwest Norway,NO-NO2,0.66,24.7,99.9,99.9,entsoe.eu,false,
2023-03-11 08:00:00,Norway,Southwest Norway,NO-NO2,7.85,34.29,98.6,98.49,entsoe.eu,false,
2023-03-11 09:00:00,Norway,Southwest Norway,NO-NO2,13.01,41.22,97.7,97.6,entsoe.eu,false,
2023-03-11 10:00:00,Norway,Southwest Norway,NO-NO2,17.09,46.23,97.0,96.86,entsoe.eu,false,
2023-03-11 11:00:00,Norway,Southwest Norway,NO-NO2,26.06,56.07,95.68,95.4,entsoe.eu,false,
2023-03-11 12:00:00,Norway,Southwest Norway,NO-NO2,29.52,60.58,95.13,94.75,entsoe.eu,false,
2023-03-11 13:00:00,Norway,Southwest Norway,NO-NO2,22.29,51.36,96.26,96.02,entsoe.eu,false,
2023-03-11 14:00:00,Norway,Southwest Norway,NO-NO2,10.38,36.05,98.27,98.19,entsoe.eu,false,
2023-03-11 15:00:00,Norway,Southwest Norway,NO-NO2,6.45,30.66,98.85,98.84,entsoe.eu,false,
2023-03-11 16:00:00,Norway,Southwest Norway,NO-NO2,0.93,23.87,99.83,99.83,entsoe.eu,false,
2023-03-11 17:00:00,Norway,Southwest Norway,NO-NO2,0.21,23.23,99.98,99.98,entsoe.eu,false,
2023-03-11 18:00:00,Norway,Southwest Norway,NO-NO2,0.95,24.3,99.85,99.84,entsoe.eu,false,
2023-03-11 19:00:00,Norway,Southwest Norway,NO-NO2,2.69,26.02,99.5,99.5,entsoe.eu,false,
2023-03-11 20:00:00,Norway,Southwest Norway,NO-NO2,3.42,27.55,99.36,99.36,entsoe.eu,false,
2023-03-11 21:00:00,Norway,Southwest Norway,NO-NO2,6.02,30.86,98.91,98.89,entsoe.eu,false,
2023-03-11 22:00:00,Norway,Southwest Norway,NO-NO2,4.95,29.66,99.14,99.12,entsoe.eu,false,
2023-03-11 23:00:00,Norway,Southwest Norway,NO-NO2,6.25,31.41,98.89,98.76,entsoe.eu,false,
2023-03-12 00:00:00,Norway,Southwest Norway,NO-NO2,8.45,34.03,98.52,98.45,entsoe.eu,false,
2023-03-12 01:00:00,Norway,Southwest Norway,NO-NO2,8.6,34.36,98.49,98.43,entsoe.eu,false,
2023-03-12 02:00:00,Norway,Southwest Norway,NO-NO2,19.66,47.62,96.77,96.36,entsoe.eu,false,
2023-03-12 03:00:00,Norway,Southwest Norway,NO-NO2,22.48,50.61,96.6,95.96,entsoe.eu,false,
2023-03-12 04:00:00,Norway,Southwest Norway,NO-NO2,33.63,64.36,94.85,93.85,entsoe.eu,false,
2023-03-12 05:00:00,Norway,Southwest Norway,NO-NO2,30.31,60.12,95.53,94.62,entsoe.eu,false,
2023-03-12 06:00:00,Norway,Southwest Norway,NO-NO2,39.77,71.35,94.29,93.09,entsoe.eu,false,
2023-03-12 07:00:00,Norway,Southwest Norway,NO-NO2,54.67,88.4,92.68,90.98,entsoe.eu,false,
2023-03-12 08:00:00,Norway,Southwest Norway,NO-NO2,50.69,83.06,93.5,91.94,entsoe.eu,false,
2023-03-12 09:00:00,Norway,Southwest Norway,NO-NO2,50.05,84.6,92.87,91.53,entsoe.eu,false,
2023-03-12 10:00:00,Norway,Southwest Norway,NO-NO2,60.08,94.99,91.11,89.51,entsoe.eu,false,
2023-03-12 11:00:00,Norway,Southwest Norway,NO-NO2,68.34,103.51,89.67,87.71,entsoe.eu,false,
2023-03-12 12:00:00,Norway,Southwest Norway,NO-NO2,63.29,96.81,90.73,88.84,entsoe.eu,false,
2023-03-12 13:00:00,Norway,Southwest Norway,NO-NO2,60.92,93.49,91.14,89.31,entsoe.eu,false,
2023-03-12 14:00:00,Norway,Southwest Norway,NO-NO2,56.42,88.83,91.67,90.06,entsoe.eu,false,
2023-03-12 15:00:00,Norway,Southwest Norway,NO-NO2,34.95,63.57,94.72,93.76,entsoe.eu,false,
2023-03-12 16:00:00,Norway,Southwest Norway,NO-NO2,13.97,38.37,98.06,97.76,entsoe.eu,false,
2023-03-12 17:00:00,Norway,Southwest Norway,NO-NO2,4.33,26.95,99.49,99.41,entsoe.eu,false,
2023-03-12 18:00:00,Norway,Southwest Norway,NO-NO2,0.87,23.43,99.91,99.89,entsoe.eu,false,
2023-03-12 19:00:00,Norway,Southwest Norway,NO-NO2,3.61,26.42,99.45,99.41,entsoe.eu,false,
2023-03-12 20:00:00,Norway,Southwest Norway,NO-NO2,26.42,52.39,96.41,95.92,entsoe.eu,false,
2023-03-12 21:00:00,Norway,Southwest Norway,NO-NO2,48.47,76.79,93.79,92.91,entsoe.eu,false,
2023-03-12 22:00:00,Norway,Southwest Norway,NO-NO2,59.47,90.84,91.54,90.28,entsoe.eu,false,
2023-03-12 23:00:00,Norway,Southwest Norway,NO-NO2,68.84,102.0,89.61,88.11,entsoe.eu,false,
2023-03-13 00:00:00,Norway,Southwest Norway,NO-NO2,71.36,104.58,89.26,87.28,entsoe.eu,false,
2023-03-13 01:00:00,Norway,Southwest Norway,NO-NO2,74.7,108.14,88.35,85.11,entsoe.eu,false,
2023-03-13 02:00:00,Norway,Southwest Norway,NO-NO2,76.15,109.69,87.85,83.59,entsoe.eu,false,
2023-03-13 03:00:00,Norway,Southwest Norway,NO-NO2,73.79,106.83,88.22,83.86,entsoe.eu,false,
2023-03-13 04:00:00,Norway,Southwest Norway,NO-NO2,63.86,95.2,89.9,86.68,entsoe.eu,false,
2023-03-13 05:00:00,Norway,Southwest Norway,NO-NO2,54.72,85.14,91.54,89.72,entsoe.eu,false,
2023-03-13 06:00:00,Norway,Southwest Norway,NO-NO2,53.2,81.96,92.72,91.68,entsoe.eu,false,
2023-03-13 07:00:00,Norway,Southwest Norway,NO-NO2,47.53,75.14,93.88,93.04,entsoe.eu,false,
2023-03-13 08:00:00,Norway,Southwest Norway,NO-NO2,49.05,76.85,93.4,92.48,entsoe.eu,false,
2023-03-13 09:00:00,Norway,Southwest Norway,NO-NO2,42.01,69.9,94.06,93.16,entsoe.eu,false,
2023-03-13 10:00:00,Norway,Southwest Norway,NO-NO2,39.45,67.3,94.32,93.47,entsoe.eu,false,
2023-03-13 11:00:00,Norway,Southwest Norway,NO-NO2,38.58,66.74,94.41,93.52,entsoe.eu,false,
2023-03-13 12:00:00,Norway,Southwest Norway,NO-NO2,41.0,69.97,94.17,93.08,entsoe.eu,false,
2023-03-13 13:00:00,Norway,Southwest Norway,NO-NO2,40.58,69.21,94.28,93.26,entsoe.eu,false,
2023-03-13 14:00:00,Norway,Southwest Norway,NO-NO2,39.06,67.04,94.43,93.46,entsoe.eu,false,
2023-03-13 15:00:00,Norway,Southwest Norway,NO-NO2,41.97,70.11,94.09,93.08,entsoe.eu,false,
2023-03-13 16:00:00,Norway,Southwest Norway,NO-NO2,39.63,66.63,94.72,93.84,entsoe.eu,false,
2023-03-13 17:00:00,Norway,Southwest Norway,NO-NO2,20.29,45.08,97.37,97.02,entsoe.eu,false,
2023-03-13 18:00:00,Norway,Southwest Norway,NO-NO2,14.69,38.58,98.01,97.79,entsoe.eu,false,
2023-03-13 19:00:00,Norway,Southwest Norway,NO-NO2,30.39,54.94,96.47,95.86,entsoe.eu,false,
2023-03-13 20:00:00,Norway,Southwest Norway,NO-NO2,44.03,70.42,94.74,93.68,entsoe.eu,false,
2023-03-13 21:00:00,Norway,Southwest Norway,NO-NO2,52.1,80.45,92.93,91.64,entsoe.eu,false,
2023-03-13 22:00:00,Norway,Southwest Norway,NO-NO2,57.44,86.34,91.82,90.43,entsoe.eu,false,
2023-03-13 23:00:00,Norway,Southwest Norway,NO-NO2,58.24,87.33,91.73,90.24,entsoe.eu,false,
2023-03-14 00:00:00,Norway,Southwest Norway,NO-NO2,60.79,90.12,91.37,89.88,entsoe.eu,false,
2023-03-14 01:00:00,Norway,Southwest Norway,NO-NO2,62.77,92.47,91.06,89.52,entsoe.eu,false,
2023-03-14 02:00:00,Norway,Southwest Norway,NO-NO2,66.86,97.23,90.52,88.85,entsoe.eu,false,
2023-03-14 03:00:00,Norway,Southwest Norway,NO-NO2,68.05,98.29,90.33,88.64,entsoe.eu,false,
2023-03-14 04:00:00,Norway,Southwest Norway,NO-NO2,68.94,99.47,90.26,88.56,entsoe.eu,false,
2023-03-14 05:00:00,Norway,Southwest Norway,NO-NO2,62.13,92.23,91.12,89.69,entsoe.eu,false,
2023-03-14 06:00:00,Norway,Southwest Norway,NO-NO2,44.2,72.38,93.73,93.02,entsoe.eu,false,
2023-03-14 07:00:00,Norway,Southwest Norway,NO-NO2,37.08,64.27,95.23,94.7,entsoe.eu,false,
2023-03-14 08:00:00,Norway,Southwest Norway,NO-NO2,46.26,74.96,93.88,93.18,entsoe.eu,false,
2023-03-14 09:00:00,Norway,Southwest Norway,NO-NO2,46.39,74.97,93.93,93.18,entsoe.eu,false,
2023-03-14 10:00:00,Norway,Southwest Norway,NO-NO2,44.9,72.74,94.32,93.51,entsoe.eu,false,
2023-03-14 11:00:00,Norway,Southwest Norway,NO-NO2,42.75,70.45,94.25,93.4,entsoe.eu,false,
2023-03-14 12:00:00,Norway,Southwest Norway,NO-NO2,39.38,66.81,94.36,93.58,entsoe.eu,false,
2023-03-14 13:00:00,Norway,Southwest Norway,NO-NO2,43.1,71.06,93.9,93.07,entsoe.eu,false,
2023-03-14 14:00:00,Norway,Southwest Norway,NO-NO2,39.72,66.75,94.49,93.78,entsoe.eu,false,
2023-03-14 15:00:00,Norway,Southwest Norway,NO-NO2,22.47,47.83,96.9,96.55,entsoe.eu,false,
2023-03-14 16:00:00,Norway,Southwest Norway,NO-NO2,5.6,29.48,98.92,98.87,entsoe.eu,false,
2023-03-14 17:00:00,Norway,Southwest Norway,NO-NO2,1.9,25.07,99.64,99.64,entsoe.eu,false,
2023-03-14 18:00:00,Norway,Southwest Norway,NO-NO2,0.06,22.8,99.99,99.99,entsoe.eu,false,
2023-03-14 19:00:00,Norway,Southwest Norway,NO-NO2,0.14,23.25,99.97,99.67,entsoe.eu,false,
2023-03-14 20:00:00,Norway,Southwest Norway,NO-NO2,0.12,23.38,99.98,99.69,entsoe.eu,false,
2023-03-14 21:00:00,Norway,Southwest Norway,NO-NO2,0.23,23.6,99.96,99.23,entsoe.eu,false,
2023-03-14 22:00:00,Norway,Southwest Norway,NO-NO2,0.2,23.02,99.96,99.36,entsoe.eu,false,
2023-03-14 23:00:00,Norway,Southwest Norway,NO-NO2,0.3,23.58,99.97,99.62,entsoe.eu,false,
2023-03-15 00:00:00,Norway,Southwest Norway,NO-NO2,0.28,23.52,99.97,99.62,entsoe.eu,false,
2023-03-15 01:00:00,Norway,Southwest Norway,NO-NO2,0.89,24.35,99.86,99.47,entsoe.eu,false,
2023-03-15 02:00:00,Norway,Southwest Norway,NO-NO2,1.69,25.85,99.71,99.37,entsoe.eu,false,
2023-03-15 03:00:00,Norway,Southwest Norway,NO-NO2,2.22,26.47,99.63,99.13,entsoe.eu,false,
2023-03-15 04:00:00,Norway,Southwest Norway,NO-NO2,0.31,24.27,99.97,99.62,entsoe.eu,false,
2023-03-15 05:00:00,Norway,Southwest Norway,NO-NO2,0.2,24.32,99.99,99.99,entsoe.eu,false,
2023-03-15 06:00:00,Norway,Southwest Norway,NO-NO2,0.17,24.38,99.99,99.99,entsoe.eu,false,
2023-03-15 07:00:00,Norway,Southwest Norway,NO-NO2,0.39,24.78,99.95,99.95,entsoe.eu,false,
2023-03-15 08:00:00,Norway,Southwest Norway,NO-NO2,1.24,25.95,99.79,99.79,entsoe.eu,false,
2023-03-15 09:00:00,Norway,Southwest Norway,NO-NO2,3.63,29.14,99.34,99.33,entsoe.eu,false,
2023-03-15 10:00:00,Norway,Southwest Norway,NO-NO2,12.42,39.65,97.73,97.58,entsoe.eu,false,
2023-03-15 11:00:00,Norway,Southwest Norway,NO-NO2,18.46,47.51,96.39,96.12,entsoe.eu,false,
2023-03-15 12:00:00,Norway,Southwest Norway,NO-NO2,21.98,52.13,95.81,95.44,entsoe.eu,false,
2023-03-15 13:00:00,Norway,Southwest Norway,NO-NO2,15.04,43.58,96.96,96.7,entsoe.eu,false,
2023-03-15 14:00:00,Norway,Southwest Norway,NO-NO2,5.17,30.64,98.94,98.44,entsoe.eu,false,
2023-03-15 15:00:00,Norway,Southwest Norway,NO-NO2,4.24,29.5,99.18,99.08,entsoe.eu,false,
2023-03-15 16:00:00,Norway,Southwest Norway,NO-NO2,1.52,26.55,99.75,99.71,entsoe.eu,false,
2023-03-15 17:00:00,Norway,Southwest Norway,NO-NO2,0.26,24.76,99.97,99.97,entsoe.eu,false,
2023-03-15 18:00:00,Norway,Southwest Norway,NO-NO2,1.68,26.35,99.72,99.68,entsoe.eu,false,
2023-03-15 19:00:00,Norway,Southwest Norway,NO-NO2,3.81,28.96,99.33,99.25,entsoe.eu,false,
2023-03-15 20:00:00,Norway,Southwest Norway,NO-NO2,0.27,24.65,99.98,99.98,entsoe.eu,false,
2023-03-15 21:00:00,Norway,Southwest Norway,NO-NO2,0.27,24.43,99.98,99.75,entsoe.eu,false,
2023-03-15 22:00:00,Norway,Southwest Norway,NO-NO2,0.32,24.39,99.97,99.38,entsoe.eu,false,
2023-03-15 23:00:00,Norway,Southwest Norway,NO-NO2,0.55,24.57,99.91,99.11,entsoe.eu,false,
2023-03-16 00:00:00,Norway,Southwest Norway,NO-NO2,0.46,24.01,99.9,99.09,entsoe.eu,false,
2023-03-16 01:00:00,Norway,Southwest Norway,NO-NO2,0.28,23.51,99.93,99.86,entsoe.eu,false,
2023-03-16 02:00:00,Norway,Southwest Norway,NO-NO2,0.28,23.14,99.93,99.93,entsoe.eu,false,
2023-03-16 03:00:00,Norway,Southwest Norway,NO-NO2,0.24,22.77,99.94,99.94,entsoe.eu,false,
2023-03-16 04:00:00,Norway,Southwest Norway,NO-NO2,0.28,22.96,99.94,99.94,entsoe.eu,false,
2023-03-16 05:00:00,Norway,Southwest Norway,NO-NO2,0.34,23.29,99.94,99.94,entsoe.eu,false,
2023-03-16 06:00:00,Norway,Southwest Norway,NO-NO2,0.29,23.16,99.95,99.95,entsoe.eu,false,
2023-03-16 07:00:00,Norway,Southwest Norway,NO-NO2,0.3,23.01,99.95,99.95,entsoe.eu,false,
2023-03-16 08:00:00,Norway,Southwest Norway,NO-NO2,0.32,22.93,99.95,99.95,entsoe.eu,false,
2023-03-16 09:00:00,Norway,Southwest Norway,NO-NO2,1.43,23.66,99.74,99.74,entsoe.eu,false,
2023-03-16 10:00:00,Norway,Southwest Norway,NO-NO2,10.97,34.7,98.01,97.93,entsoe.eu,false,
2023-03-16 11:00:00,Norway,Southwest Norway,NO-NO2,31.26,58.53,95.04,94.51,entsoe.eu,false,
2023-03-16 12:00:00,Norway,Southwest Norway,NO-NO2,44.74,74.16,93.26,92.35,entsoe.eu,false,
2023-03-16 13:00:00,Norway,Southwest Norway,NO-NO2,39.59,67.88,94.31,93.56,entsoe.eu,false,
2023-03-16 14:00:00,Norway,Southwest Norway,NO-NO2,25.28,50.99,96.4,95.97,entsoe.eu,false,
2023-03-16 15:00:00,Norway,Southwest Norway,NO-NO2,8.8,32.31,98.46,98.36,entsoe.eu,false,
2023-03-16 16:00:00,Norway,Southwest Norway,NO-NO2,3.89,27.22,99.18,99.17,entsoe.eu,false,
2023-03-16 17:00:00,Norway,Southwest Norway,NO-NO2,3.04,26.12,99.32,99.32,entsoe.eu,false,
2023-03-16 18:00:00,Norway,Southwest Norway,NO-NO2,3.29,26.3,99.29,99.29,entsoe.eu,false,
2023-03-16 19:00:00,Norway,Southwest Norway,NO-NO2,4.32,27.39,99.08,99.08,entsoe.eu,false,
2023-03-16 20:00:00,Norway,Southwest Norway,NO-NO2,6.31,30.02,98.76,98.73,entsoe.eu,false,
2023-03-16 21:00:00,Norway,Southwest Norway,NO-NO2,11.08,35.07,98.13,98.01,entsoe.eu,false,
2023-03-16 22:00:00,Norway,Southwest Norway,NO-NO2,34.23,60.97,95.5,94.89,entsoe.eu,false,
2023-03-16 23:00:00,Norway,Southwest Norway,NO-NO2,45.5,73.47,94.39,93.5,entsoe.eu,false,
2023-03-17 00:00:00,Norway,Southwest Norway,NO-NO2,49.19,77.75,93.96,92.96,entsoe.eu,false,
2023-03-17 01:00:00,Norway,Southwest Norway,NO-NO2,48.61,77.34,93.99,92.98,entsoe.eu,false,
2023-03-17 02:00:00,Norway,Southwest Norway,NO-NO2,56.99,86.66,92.98,91.75,entsoe.eu,false,
2023-03-17 03:00:00,Norway,Southwest Norway,NO-NO2,52.91,82.22,93.34,92.25,entsoe.eu,false,
2023-03-17 04:00:00,Norway,Southwest Norway,NO-NO2,31.06,57.7,95.94,95.39,entsoe.eu,false,
2023-03-17 05:00:00,Norway,Southwest Norway,NO-NO2,5.73,29.51,99.05,99.0,entsoe.eu,false,
2023-03-17 06:00:00,Norway,Southwest Norway,NO-NO2,0.42,23.35,99.93,99.74,entsoe.eu,false,
2023-03-17 07:00:00,Norway,Southwest Norway,NO-NO2,1.2,24.32,99.79,99.79,entsoe.eu,false,
2023-03-17 08:00:00,Norway,Southwest Norway,NO-NO2,9.75,34.75,98.54,98.42,entsoe.eu,false,
2023-03-17 09:00:00,Norway,Southwest Norway,NO-NO2,30.61,58.92,95.95,95.41,entsoe.eu,false,
2023-03-17 10:00:00,Norway,Southwest Norway,NO-NO2,49.27,80.53,93.76,92.77,entsoe.eu,false,
2023-03-17 11:00:00,Norway,Southwest Norway,NO-NO2,49.56,80.59,93.78,92.77,entsoe.eu,false,
2023-03-17 12:00:00,Norway,Southwest Norway,NO-NO2,32.47,60.95,95.88,95.21,entsoe.eu,false,
2023-03-17 13:00:00,Norway,Southwest Norway,NO-NO2,10.29,35.59,98.6,98.17,entsoe.eu,false,
2023-03-17 14:00:00,Norway,Southwest Norway,NO-NO2,0.13,23.73,99.98,99.73,entsoe.eu,false,
2023-03-17 15:00:00,Norway,Southwest Norway,NO-NO2,0.18,23.8,99.98,99.37,entsoe.eu,false,
2023-03-17 16:00:00,Norway,Southwest Norway,NO-NO2,0.34,24.37,99.97,99.06,entsoe.eu,false,
2023-03-17 17:00:00,Norway,Southwest Norway,NO-NO2,0.41,24.5,99.96,98.92,entsoe.eu,false,
2023-03-17 18:00:00,Norway,Southwest Norway,NO-NO2,0.38,24.43,99.96,98.99,entsoe.eu,false,
2023-03-17 19:00:00,Norway,Southwest Norway,NO-NO2,0.35,24.41,99.96,99.09,entsoe.eu,false,
2023-03-17 20:00:00,Norway,Southwest Norway,NO-NO2,0.33,24.38,99.97,99.12,entsoe.eu,false,
2023-03-17 21:00:00,Norway,Southwest Norway,NO-NO2,0.41,24.46,99.96,98.69,entsoe.eu,false,
2023-03-17 22:00:00,Norway,Southwest Norway,NO-NO2,0.36,24.21,99.95,98.66,entsoe.eu,false,
2023-03-17 23:00:00,Norway,Southwest Norway,NO-NO2,0.27,24.06,99.96,99.01,entsoe.eu,false,
2023-03-18 00:00:00,Norway,Southwest Norway,NO-NO2,0.27,24.1,99.96,99.07,entsoe.eu,false,
2023-03-18 01:00:00,Norway,Southwest Norway,NO-NO2,0.25,24.1,99.97,99.13,entsoe.eu,false,
2023-03-18 02:00:00,Norway,Southwest Norway,NO-NO2,0.26,24.22,99.96,99.05,entsoe.eu,false,
2023-03-18 03:00:00,Norway,Southwest Norway,NO-NO2,0.28,24.25,99.96,99.02,entsoe.eu,false,
2023-03-18 04:00:00,Norway,Southwest Norway,NO-NO2,0.26,24.32,99.97,99.24,entsoe.eu,false,
2023-03-18 05:00:00,Norway,Southwest Norway,NO-NO2,0.3,24.38,99.96,99.3,entsoe.eu,false,
2023-03-18 06:00:00,Norway,Southwest Norway,NO-NO2,0.32,24.42,99.96,99.31,entsoe.eu,false,
2023-03-18 07:00:00,Norway,Southwest Norway,NO-NO2,0.42,24.57,99.94,99.05,entsoe.eu,false,
2023-03-18 08:00:00,Norway,Southwest Norway,NO-NO2,0.43,24.6,99.93,99.04,entsoe.eu,false,
2023-03-18 09:00:00,Norway,Southwest Norway,NO-NO2,0.3,24.49,99.95,99.51,entsoe.eu,false,
2023-03-18 10:00:00,Norway,Southwest Norway,NO-NO2,9.2,34.93,98.92,98.66,entsoe.eu,false,
2023-03-18 11:00:00,Norway,Southwest Norway,NO-NO2,31.76,61.78,96.23,95.24,entsoe.eu,false,
2023-03-18 12:00:00,Norway,Southwest Norway,NO-NO2,26.6,55.81,96.81,95.94,entsoe.eu,false,
2023-03-18 13:00:00,Norway,Southwest Norway,NO-NO2,2.31,26.93,99.72,99.66,entsoe.eu,false,
2023-03-18 14:00:00,Norway,Southwest Norway,NO-NO2,0.2,24.43,99.96,99.72,entsoe.eu,false,
2023-03-18 15:00:00,Norway,Southwest Norway,NO-NO2,0.3,24.49,99.96,99.65,entsoe.eu,false,
2023-03-18 16:00:00,Norway,Southwest Norway,NO-NO2,0.37,24.83,99.96,99.87,entsoe.eu,false,
2023-03-18 17:00:00,Norway,Southwest Norway,NO-NO2,0.35,24.78,99.96,99.96,entsoe.eu,false,
2023-03-18 18:00:00,Norway,Southwest Norway,NO-NO2,0.36,24.7,99.96,99.79,entsoe.eu,false,
2023-03-18 19:00:00,Norway,Southwest Norway,NO-NO2,0.4,24.63,99.96,99.7,entsoe.eu,false,
2023-03-18 20:00:00,Norway,Southwest Norway,NO-NO2,0.42,24.58,99.95,99.61,entsoe.eu,false,
2023-03-18 21:00:00,Norway,Southwest Norway,NO-NO2,0.44,24.62,99.95,99.51,entsoe.eu,false,
2023-03-18 22:00:00,Norway,Southwest Norway,NO-NO2,0.5,24.58,99.93,99.25,entsoe.eu,false,
2023-03-18 23:00:00,Norway,Southwest Norway,NO-NO2,0.46,24.32,99.94,99.3,entsoe.eu,false,
2023-03-19 00:00:00,Norway,Southwest Norway,NO-NO2,0.46,24.2,99.93,99.33,entsoe.eu,false,
2023-03-19 01:00:00,Norway,Southwest Norway,NO-NO2,0.46,24.15,99.94,99.37,entsoe.eu,false,
2023-03-19 02:00:00,Norway,Southwest Norway,NO-NO2,0.48,24.12,99.93,99.4,entsoe.eu,false,
2023-03-19 03:00:00,Norway,Southwest Norway,NO-NO2,0.52,24.09,99.92,99.25,entsoe.eu,false,
2023-03-19 04:00:00,Norway,Southwest Norway,NO-NO2,0.52,24.13,99.92,99.11,entsoe.eu,false,
2023-03-19 05:00:00,Norway,Southwest Norway,NO-NO2,0.48,23.97,99.93,99.23,entsoe.eu,false,
2023-03-19 06:00:00,Norway,Southwest Norway,NO-NO2,0.47,24.01,99.94,99.31,entsoe.eu,false,
2023-03-19 07:00:00,Norway,Southwest Norway,NO-NO2,0.45,24.0,99.94,99.44,entsoe.eu,false,
2023-03-19 08:00:00,Norway,Southwest Norway,NO-NO2,0.42,23.99,99.94,99.57,entsoe.eu,false,
2023-03-19 09:00:00,Norway,Southwest Norway,NO-NO2,0.44,24.16,99.94,99.59,entsoe.eu,false,
2023-03-19 10:00:00,Norway,Southwest Norway,NO-NO2,0.39,23.96,99.95,99.7,entsoe.eu,false,
2023-03-19 11:00:00,Norway,Southwest Norway,NO-NO2,0.29,23.66,99.95,99.68,entsoe.eu,false,
2023-03-19 12:00:00,Norway,Southwest Norway,NO-NO2,0.33,23.66,99.94,99.4,entsoe.eu,false,
2023-03-19 13:00:00,Norway,Southwest Norway,NO-NO2,0.27,23.67,99.95,99.48,entsoe.eu,false,
2023-03-19 14:00:00,Norway,Southwest Norway,NO-NO2,0.33,23.79,99.95,99.46,entsoe.eu,false,
2023-03-19 15:00:00,Norway,Southwest Norway,NO-NO2,0.34,23.94,99.95,99.35,entsoe.eu,false,
2023-03-19 16:00:00,Norway,Southwest Norway,NO-NO2,0.31,24.05,99.96,99.51,entsoe.eu,false,
2023-03-19 17:00:00,Norway,Southwest Norway,NO-NO2,0.29,24.11,99.96,99.64,entsoe.eu,false,
2023-03-19 18:00:00,Norway,Southwest Norway,NO-NO2,0.31,24.13,99.96,99.44,entsoe.eu,false,
2023-03-19 19:00:00,Norway,Southwest Norway,NO-NO2,0.28,24.14,99.96,99.39,entsoe.eu,false,
2023-03-19 20:00:00,Norway,Southwest Norway,NO-NO2,0.25,24.17,99.97,99.54,entsoe.eu,false,
2023-03-19 21:00:00,Norway,Southwest Norway,NO-NO2,0.26,24.18,99.96,99.36,entsoe.eu,false,
2023-03-19 22:00:00,Norway,Southwest Norway,NO-NO2,0.3,24.2,99.95,99.15,entsoe.eu,false,
2023-03-19 23:00:00,Norway,Southwest Norway,NO-NO2,0.45,24.34,99.92,98.82,entsoe.eu,false,
2023-03-20 00:00:00,Norway,Southwest Norway,NO-NO2,0.47,24.24,99.92,98.87,entsoe.eu,false,
2023-03-20 01:00:00,Norway,Southwest Norway,NO-NO2,0.49,23.93,99.92,98.57,entsoe.eu,false,
2023-03-20 02:00:00,Norway,Southwest Norway,NO-NO2,0.56,23.9,99.9,98.24,entsoe.eu,false,
2023-03-20 03:00:00,Norway,Southwest Norway,NO-NO2,0.53,23.88,99.91,98.23,entsoe.eu,false,
2023-03-20 04:00:00,Norway,Southwest Norway,NO-NO2,0.39,23.75,99.93,98.91,entsoe.eu,false,
2023-03-20 05:00:00,Norway,Southwest Norway,NO-NO2,0.26,23.72,99.95,99.63,entsoe.eu,false,
2023-03-20 06:00:00,Norway,Southwest Norway,NO-NO2,0.08,23.56,99.99,99.99,entsoe.eu,false,
