metric,avg_power_W,avg_power_W,avg_power_W,avg_power_W,duration_s,duration_s,duration_s,duration_s,nodes,nodes,nodes,nodes,total_energy,total_energy,total_energy,total_energy,cores,req_walltime,count
machine,Desktop,Faster,Midway,Theta,Desktop,Faster,Midway,Theta,Desktop,Faster,Midway,Theta,Desktop,Faster,Midway,Theta,,,
func_name,,,,,,,,,,,,,,,,,,,
521,4.1022106434225805,0.40992781565602515,3.965,0.8303315258530272,384.38929646364517,450.3125584992104,573.0,3018.353724296718,1.0,1.0,1.0,1.0,24985.304270136934,95267.60478782706,114279.12,372118.65772799036,16.0,600.0,2.0
522,4.118609266277715,0.470592300161687,2.56,0.8311767995834042,662.7040835324137,868.6592471617334,730.0,5823.474508440776,1.0,1.0,1.0,1.0,43075.765429606894,184615.6953190123,129180.8,718027.5863985869,16.0,600.0,1.0
523,4.1033797133523136,0.41429146918745235,3.968,0.8303917860412946,531.255719281843,697.6468828637157,581.8,4676.8205048006475,1.0,1.0,1.0,1.0,34531.62175331979,147642.0774202722,116062.11839999999,576587.7488396866,16.0,600.0,5.0
524,4.116807067273803,0.46403318527124704,2.5525,0.831083871186162,917.2031771225458,1310.4430982806261,708.5,8785.808333424966,1.0,1.0,1.0,1.0,59618.20651296547,278370.2605077185,125291.14,1083266.8142966256,16.0,600.0,2.0
525,4.109568319313269,0.437389469929481,3.5507142857142857,0.8307107802698138,619.9330462187397,830.2117938670617,633.8571428571429,5565.701146746965,1.0,1.0,1.0,1.0,40295.648004218085,176003.43208592714,122214.9012244898,686202.9332199704,16.0,600.0,7.0
526,4.107416380754158,0.4295149359469895,2.93,0.8305998328427732,584.0636955409531,775.8008743537096,615.0,5200.861605882983,1.0,1.0,1.0,1.0,37964.140210161946,164370.6682482009,112471.2,641212.133134885,16.0,600.0,1.0
527,4.108576340819857,0.4339169677276961,2.478,0.8306596483321512,398.20658616785545,455.0747159330202,625.4,3050.2687382206304,1.0,1.0,1.0,1.0,25883.428100910605,96449.75101950431,109850.2592,376069.3237228118,16.0,600.0,5.0
528,4.118684210133425,0.4708877266896218,2.1149999999999998,0.8311806625951366,898.8935891303635,1271.1402721183647,731.0,8522.260788389949,1.0,1.0,1.0,1.0,58428.083293473625,270160.78543292783,124153.04000000001,1050785.3006253345,16.0,600.0,1.0
529,4.106987462112856,0.4277812372154778,3.9,0.8305777243891814,479.5593521082404,598.9958941031608,611.0,4015.319035572279,1.0,1.0,1.0,1.0,31171.357887035625,126893.98556581102,121222.40000000001,495045.6466691457,16.0,600.0,1.0
53,4.107529677966325,0.42913204989468673,7.955,0.8306056976667529,504.48112207485013,640.4253608829914,614.0,4293.118212108013,1.0,1.0,1.0,1.0,32791.27293486526,135684.43174773743,161653.91999999998,529297.2184956225,16.0,1200.0,1.0
530,4.086210130841837,0.34770825874774813,9.9575,0.8295067728797717,446.1257384132656,591.6744875901809,472.5,3966.27129690817,1.0,1.0,1.0,1.0,28998.172996862264,124584.95164919425,139538.69999999998,488930.6251217221,16.0,600.0,2.0
531,4.118464959914888,0.47004987684015465,2.83,0.8311693612528381,580.6921933541619,729.4393928035512,728.1666666666666,4889.953634571348,1.0,1.0,1.0,1.0,37744.99256802052,155021.04187272265,132002.05333333332,602924.9740268908,16.0,600.0,6.0
532,4.1168935349415205,0.4646551522615147,0.55,0.8310883615090804,345.2134797717101,334.15169868882236,710.5,2239.40676316927,1.0,1.0,1.0,1.0,22438.87618516116,70985.34316613176,102880.40000000001,276113.06230949494,16.0,600.0,2.0
533,4.1185861765804015,0.470445985275718,3.2575,0.8311756094155008,532.5200187710063,646.7994567799361,729.5,4335.821357275713,1.0,1.0,1.0,1.0,34613.80122011541,137462.43596341708,137233.54,534601.6126435347,16.0,600.0,2.0
534,4.094205856398361,0.3802108931089218,2.105,0.8299189158278678,316.07779049211615,352.8215210148259,520.0,2364.65689871884,1.0,1.0,1.0,1.0,20545.05638198755,74474.75717784883,88233.6,291511.8346941064,16.0,600.0,1.0
535,4.103588339983288,0.41534895700845736,2.435,0.8304025621328409,556.7659494221093,740.3671039250252,584.0,4963.274934304135,1.0,1.0,1.0,1.0,36189.786712437104,156695.42757532827,102176.64,611904.5023257086,16.0,600.0,2.0
536,4.030239035652135,0.1532747293434927,2.908,0.8266217198578056,418.40569195514996,605.940439268741,301.0,4061.985644473002,1.0,1.0,1.0,1.0,27196.36997708475,125703.79575932698,54940.928,500542.0298435821,16.0,600.0,5.0
537,4.118854856996982,0.4714737191168192,2.795,0.8311894943835357,478.85483610402605,554.0132284849068,733.0,3713.653670621972,1.0,1.0,1.0,1.0,31125.564346761694,117751.95467578502,132467.76,457889.9024372144,16.0,600.0,1.0
538,4.0978257945471475,0.39373546324473657,2.5825,0.8301055070221279,387.46258227831817,466.40983975288884,542.75,3126.30188599619,1.0,1.0,1.0,1.0,25185.06784809068,98552.29065841432,96240.43,385415.7740544465,16.0,600.0,4.0
539,4.084003488822902,0.3409186558225259,4.2162500000000005,0.8293930306132757,449.275595390612,600.097137445055,464.0,4022.751095586717,1.0,1.0,1.0,1.0,29202.91370038978,126293.26212760768,94405.44,495885.68807568355,16.0,600.0,4.0
54,4.133850047181667,0.524404539277927,2.67125,0.8319623918762662,815.1924103760724,1037.9482856671857,983.0,6958.53888018977,1.0,1.0,1.0,1.0,52987.50667444471,221488.2752424069,175701.42,858067.1592325015,16.0,1259.0,4.0
540,4.034814235786457,0.16673822616272857,3.4799999999999995,0.8268575504222941,286.9915903849802,378.5735430713346,310.0,2537.4021884235,1.0,1.0,1.0,1.0,18654.453375023713,78617.53922632524,59420.8,312683.36325388134,16.0,600.0,1.0
541,4.102350371631404,0.4106243890613572,2.994,0.8303387282007705,483.7110970454771,619.2113408787469,574.4,4150.883110759582,1.0,1.0,1.0,1.0,31441.221307956013,131006.5373369143,105634.4576,511743.36623312475,16.0,600.0,5.0
542,4.097401326392142,0.3921657884646603,2.4,0.8300836466301063,416.83016666413937,517.4854462171852,540.0,3468.783926157601,1.0,1.0,1.0,1.0,27093.960833169058,109331.55788307896,94176.0,427636.32485008484,16.0,600.0,1.0
543,4.116388290192905,0.4622896702984976,4.555,0.831062318461613,728.6075232472139,990.7520275372989,703.0,6642.161289046531,1.0,1.0,1.0,1.0,47359.4890110689,210432.39649567084,146842.63999999998,818958.5411626542,16.0,600.0,1.0
544,4.074645579659011,0.30599623347438165,2.90875,0.8289106962402696,345.0470801090475,436.7713198830702,423.75,2927.6031689855367,1.0,1.0,1.0,1.0,22428.06020708809,91676.52663641104,77351.325,360863.89388631337,16.0,600.0,4.0
545,4.099179841831907,0.398712527679019,2.86875,0.8301752820882259,568.1549264504587,771.39508172847,551.6666666666666,5171.339707881075,1.0,1.0,1.0,1.0,36930.07021927981,163057.0298803383,100348.16666666666,637537.2622791457,16.0,600.0,12.0
546,4.116442433103308,0.46260551400517713,3.5866666666666664,0.8310651092801016,717.4821082411539,971.4178910142518,704.0,6512.518308791374,1.0,1.0,1.0,1.0,46636.337035675,206330.8000225052,136144.21333333332,802974.2418068011,16.0,600.0,3.0
547,4.083329112759811,0.3385185308610474,3.745,0.8293582423115465,410.7433366289908,535.4539053377471,461.0,3589.294894155454,1.0,1.0,1.0,1.0,26698.316880884402,112668.22770429807,90319.12000000001,442451.41922997317,16.0,600.0,1.0
548,4.069060919880864,0.2853391437274175,2.4899999999999998,0.82862280977811,236.63354604410156,259.30982968900514,403.0,1737.6639003186888,1.0,1.0,1.0,1.0,15381.180492866602,54342.375002463064,70863.52,214180.91613156875,16.0,600.0,1.0
549,4.080475516542838,0.32778411700108256,3.6100000000000003,0.8292111541144817,314.97183961139467,376.7732356477422,448.0,2525.2855679956338,1.0,1.0,1.0,1.0,20473.169574740652,79214.51782549013,86804.48,311285.3318444206,16.0,600.0,2.0
55,4.169133603945856,0.6375015840673522,10.573,0.83378109725845,5439.586278266023,7297.639081891323,5518.4,48930.64424786902,1.0,1.0,1.0,1.0,353573.10808729153,1570452.115382242,1684039.0912,6035130.007274411,16.0,12600.0,5.0
550,4.08762168311393,0.3537742330005537,7.52,0.8295795021001688,455.0817995466773,603.9891540208845,480.75,4048.8430824628795,1.0,1.0,1.0,1.0,29580.316970534026,127236.58936955158,123225.84,499114.134725817,16.0,600.0,4.0
551,4.091248671228495,0.36859816603821344,3.84,0.8297664865073067,319.4465438007036,365.02669661240964,502.0,2446.5030444510007,1.0,1.0,1.0,1.0,20764.025347045732,76983.24354036512,99114.88,301595.7546563867,16.0,600.0,1.0
552,4.116441127875066,0.4627086632818966,2.766666666666667,0.8310650090924158,642.4748331301852,843.3674293207757,704.3333333333334,5653.89170775717,1.0,1.0,1.0,1.0,41760.86415346203,179134.05766478312,126967.82222222224,697108.1128695245,16.0,600.0,3.0
553,4.0952428489290496,0.3830921798297528,6.437857142857142,0.8299723680325153,441.7355753738488,565.5003055433193,524.5714285714286,3790.746629414299,1.0,1.0,1.0,1.0,28712.812399300172,119393.78255230015,125375.56897959183,467321.5685415931,16.0,600.0,7.0
554,4.107338114398537,0.42908746959613786,3.8325000000000005,0.8305958482335394,507.4914292612865,645.559677926415,614.0,4327.545738387162,1.0,1.0,1.0,1.0,32986.942901983624,136771.75907371097,121154.48,533541.0955961097,16.0,600.0,2.0
555,4.0437346848673545,0.19572624461550014,2.255,0.8273173586231326,293.03044691087075,381.6960679963894,330.0,2558.333387443181,1.0,1.0,1.0,1.0,19046.9790492066,79443.0209468348,56786.399999999994,315281.53054797975,16.0,600.0,1.0
556,4.088416706784251,0.3579630546210676,3.2808333333333333,0.8296204811536069,410.8691165532372,526.457663949356,486.6666666666667,3528.963365397438,1.0,1.0,1.0,1.0,26706.492575960416,110939.0594058737,91733.42222222223,435029.1747565098,16.0,600.0,6.0
557,4.036869663485201,0.1740982666754625,1.1524999999999999,0.8269635226969521,474.4884331172714,696.5699350512604,315.0,4669.685937110983,1.0,1.0,1.0,1.0,30841.748152622644,144737.182578479,48648.6,575452.0120012756,16.0,600.0,2.0
558,4.03087007519873,0.1547880378385658,4.0200000000000005,0.8266542693529956,197.58045427775807,228.946666415068,302.0,1534.1003226126836,1.0,1.0,1.0,1.0,12842.729528054275,47501.07789931404,60496.64,189041.7647882525,16.0,600.0,1.0
559,4.110554088038384,0.4412116410289312,2.425,0.8307615921224265,529.214859000317,672.0243024955611,643.5,4504.99140242974,1.0,1.0,1.0,1.0,34398.96583502061,142509.06113663624,112483.8,555430.2355469575,16.0,600.0,4.0
56,4.056274404144771,0.23844583822355067,2.6466666666666665,0.8279637564162707,503.060795743341,728.4358866868747,362.0,4883.343838444937,1.0,1.0,1.0,1.0,32698.951723317165,152108.4368603,64561.49333333333,601859.5295625611,16.0,1380.0,3.0
560,4.113723402349322,0.45279353185134363,2.52625,0.8309249557264321,884.4061085396448,1266.6166664605876,674.75,8491.946605969164,1.0,1.0,1.0,1.0,57486.397055076915,268832.6699669559,119039.395,1047012.8523781465,16.0,600.0,4.0
561,4.1674257275213735,0.6324400488229672,3.266666666666667,0.8336930420145965,3707.4960213785357,4709.125543353585,4499.333333333333,31574.019125714494,1.0,1.0,1.0,1.0,240987.2413896048,1013022.5698043174,847074.4888888889,3894310.744685298,16.0,6000.0,3.0
562,4.175291692967374,0.6554527425024151,9.8,0.834098518478829,29139.109955249285,38571.8248605838,31008.0,258627.52891211025,1.0,1.0,1.0,1.0,1894042.1470912036,8311736.230630759,9079142.4,31900561.599587034,16.0,61200.0,1.0
563,4.173667097977508,0.6507732589912025,2.3825,0.8340147780647974,31017.619093862293,47891.84103598146,13965.0,321127.28465013363,1.0,1.0,1.0,1.0,2016145.2411010491,10316495.083897388,2431585.8000000003,39609199.72812322,16.0,64800.0,2.0
564,4.116401890118929,0.46249713213228544,3.436666666666667,0.831062986630271,546.0512963143257,679.1487002390697,703.6666666666666,4552.743599851461,1.0,1.0,1.0,1.0,35493.33426043117,144251.1527674403,134390.95111111112,561339.6630789313,16.0,659.0,3.0
565,4.047990070877943,0.20964022958443834,3.025,0.8275367042376478,251.03412915597474,306.4794145561105,340.0,2053.9741923315346,1.0,1.0,1.0,1.0,16317.218395138358,63856.28662128981,62696.0,253132.9856958484,16.0,660.0,1.0
566,4.165375595377748,0.6262809854468842,7.2860000000000005,0.8335873891678856,3438.2919245434323,4543.615975917825,3681.08,30464.48136794675,1.0,1.0,1.0,1.0,223488.9750953231,976970.5597173945,929752.4620800001,3757409.8702479093,16.0,7140.0,25.0
567,4.1697549331036345,0.6393475620982538,3.69,0.8338131041450374,4680.46824766398,5823.257347402663,6019.0,39044.19753871053,1.0,1.0,1.0,1.0,304230.4360981587,1253337.122434068,1173945.76,4815750.746035826,16.0,7140.0,1.0
568,4.105786611068212,0.4237727429296863,0.53,0.8305158743672069,1027.236705751295,1536.332696128938,602.0,10300.51765885593,1.0,1.0,1.0,1.0,66770.38587383417,325365.09743749024,86976.95999999999,1269932.8373522258,16.0,720.0,1.0
569,4.029719764585307,0.15311853472987927,0.6525,0.826594975962545,297.6797306784645,400.0327620192479,301.0,2681.2972472371102,1.0,1.0,1.0,1.0,19349.182494100194,82986.75509977517,44078.44,330404.2465341365,16.0,720.0,2.0
57,4.173751076158955,0.6510166612764479,3.325,0.8340190784425291,17348.076486919115,24430.580558567883,14374.0,163810.57869557312,1.0,1.0,1.0,1.0,1127624.9716497425,5262744.454318962,2719560.8,20205102.022638153,16.0,14340.0,1.0
570,4.161926811288512,0.6158010156947457,6.599333333333334,0.8334096201797133,2377.9030445181097,3043.472820522217,2821.6,20405.736989032248,1.0,1.0,1.0,1.0,154563.69789367713,653898.7066729254,681668.4629333334,2516732.469009811,16.0,7200.0,15.0
571,4.147471453977071,0.5700696723159338,3.8804166666666666,0.8326644777889437,1214.4475505488615,1557.571528227581,1432.5833333333333,10442.661880267526,1.0,1.0,1.0,1.0,78939.090785676,333508.95193793933,283775.6572222222,1287816.5444495794,16.0,7200.0,24.0
572,4.164455309071848,0.6234979489895152,7.852499999999999,0.8335399526333866,3012.336432575211,3916.638145361265,3403.75,26260.449467461942,1.0,1.0,1.0,1.0,195801.86811738872,841983.0734081288,890557.1499999999,3238875.582304648,16.0,7200.0,4.0
573,4.16850998610242,0.635666051194569,2.483333333333333,0.8337489526213357,7843.408566610981,11548.29375291024,5098.333333333333,77433.01868282487,1.0,1.0,1.0,1.0,509821.5568297138,2484853.951953757,895947.111111111,9550587.226712553,16.0,7200.0,3.0
574,4.128450545391101,0.5052731426703313,7.52625,0.831684046764721,762.6660116259103,987.790224024181,873.125,6622.245952486432,1.0,1.0,1.0,1.0,49573.29075568417,210482.65785762478,223886.71250000002,816568.9157724709,16.0,7200.0,8.0
575,4.162721056140594,0.618247727429176,3.7299999999999995,0.8334505791541358,1620.6742290288018,1694.0389871014024,2983.0,11357.22325617725,1.0,1.0,1.0,1.0,105343.82488687211,364035.36441901734,583713.4400000001,1400745.5069865976,16.0,7200.0,1.0
576,4.16791722226588,0.6339055512679227,2.8469444444444445,0.833718373748264,5877.572158556601,8319.490451178059,4752.555555555556,55782.79097335645,1.0,1.0,1.0,1.0,382042.19030617905,1789875.881383058,862831.7417283951,6880221.211444347,16.0,7200.0,18.0
577,4.140514088794494,0.5469913259217828,2.46,0.8323058697857233,4227.345374478147,6794.126671809521,1160.0,45555.8217157591,1.0,1.0,1.0,1.0,274777.44934107957,1452257.22142805,203417.6,5617802.433804512,16.0,7200.0,1.0
578,4.16218749004653,0.6166188230394186,2.97125,0.833423092769222,3651.1540593360423,5196.478256971117,2873.5,34842.431090752274,1.0,1.0,1.0,1.0,237325.01385684276,1116545.9835872944,527402.19,4297283.2068508025,16.0,7200.0,8.0
579,4.1659134934483015,0.627916324649058,2.28125,0.8336151153442038,5511.903791541595,8013.605591440265,3867.0,53732.00598854374,1.0,1.0,1.0,1.0,358273.74645020365,1723299.1265678834,667057.5,6627189.656656856,16.0,7200.0,4.0
58,4.172620731731756,0.6477399498240948,2.75,0.833960813543996,3884.637834123808,2923.161624005748,10318.0,19596.567098205694,1.0,1.0,1.0,1.0,252501.4592180475,629543.3099397576,1857240.0,2417106.6854408523,16.0,14400.0,1.0
580,4.168337952230228,0.6351562210348883,2.46,0.8337400850649449,4748.000286267409,6306.630100729306,4993.0,42285.72728757702,1.0,1.0,1.0,1.0,308620.0186073816,1356950.2961254134,875572.4800000001,5215514.895485912,16.0,7200.0,1.0
581,4.1700876633289665,0.6403292976389942,2.3475,0.8338302746400439,5610.296422081475,7299.3413492381915,6325.0,48941.79625705834,1.0,1.0,1.0,1.0,364669.26743529586,1571148.6905039886,1097767.0,6036544.010906818,16.0,7200.0,2.0
582,4.168268931919414,0.6349517318334511,2.175,0.8337365273847599,5045.707215577969,6829.1061257519805,4952.0,45789.138820895336,1.0,1.0,1.0,1.0,327970.96901256795,1469345.1999618865,845801.6000000001,5647622.511778039,16.0,7200.0,1.0
583,4.161181977484685,0.6134905525930641,9.925,0.8333712586389836,2873.7759085888415,3938.2436476424623,2685.0,26405.55624557722,1.0,1.0,1.0,1.0,186795.4340582747,845997.1521129175,791538.0,3256701.2933085207,16.0,7200.0,1.0
584,4.165806111398253,0.6275910992579837,2.315,0.8336096121776343,4354.71841044807,6053.750535795121,3828.5,40590.453456517724,1.0,1.0,1.0,1.0,283056.69667912455,1301807.3390922921,662483.64,5006335.354840983,16.0,7200.0,2.0
585,4.150696714245523,0.5805638884511302,2.2199999999999998,0.8328307602288578,1490.4332832217908,1964.977943435266,1609.0,13174.417702402083,1.0,1.0,1.0,1.0,96878.1634094164,421073.2021732133,275975.68,1624738.912234854,16.0,7200.0,1.0
586,4.16908538022123,0.6373701340415053,2.2975,0.8337785787057687,10252.363380761675,15517.838256099129,5486.0,104050.18104304705,1.0,1.0,1.0,1.0,666403.6197495089,3339406.5488895103,947761.36,12833596.90776157,16.0,7200.0,2.0
587,4.166840937307289,0.6306925465728567,3.5887499999999997,0.8336629208177078,5158.016075084348,7279.277024318719,4231.333333333333,48807.93834504065,1.0,1.0,1.0,1.0,335271.0448804826,1565707.562204167,818424.4933333332,6019903.112991547,16.0,7200.0,12.0
588,4.168880743353827,0.6367645161846213,3.4050000000000002,0.833768032328207,4253.879446847462,5338.804816835108,5341.5,35795.9815128896,1.0,1.0,1.0,1.0,276502.164045085,1148847.9709103352,1017448.92,4415086.687557997,16.0,7200.0,2.0
589,4.15400747826657,0.5910892526618768,5.914,0.8330013857900717,1807.816115581821,2423.3307780711834,1840.2,16247.770605273647,1.0,1.0,1.0,1.0,117508.04751281836,519701.28596159455,424394.2848,2003805.4134631753,16.0,7200.0,5.0
59,4.164539736439697,0.6237701416702601,3.9906923076923073,0.8335443044766357,3081.156058848619,4024.9652604505227,3428.9692307692308,26986.815302984887,1.0,1.0,1.0,1.0,200275.14382516025,865288.3288040227,685283.1935053254,3328464.982396593,16.0,14400.0,65.0
590,4.162765177936761,0.618390246892682,2.545,0.8334528147031447,1206.3552806174362,983.7966336777358,2993.0,6594.777973040334,1.0,1.0,1.0,1.0,78413.09324013336,211412.23379501048,528922.96,813368.557258001,16.0,7200.0,1.0
591,4.155490859105356,0.59579546847779,5.254615384615385,0.8330778430178067,1743.8157002324967,2268.2001355965517,1968.3076923076924,15207.51965343986,1.0,1.0,1.0,1.0,113348.0205151123,486603.1615955193,433173.04426035506,1875531.924607002,16.0,7200.0,13.0
592,4.161702497452203,0.6151386944222326,2.625,0.8333980243184586,3211.5856269840942,4479.954177079802,2781.0,30037.89780616516,1.0,1.0,1.0,1.0,208753.06575396613,962483.2969183242,495018.0,3704705.1536595724,16.0,7200.0,1.0
593,4.158710934497049,0.6058329206110284,10.706666666666669,0.8332438564935815,2492.120187697,3419.4801401067075,2316.6666666666665,22927.171666869795,1.0,1.0,1.0,1.0,161987.812200305,734139.5669659112,711927.1111111112,2827651.6823667646,16.0,7200.0,3.0
594,4.169451897365445,0.6384546216749295,3.017777777777778,0.833797467533845,5416.952464316617,7170.261052871832,5765.777777777777,48076.446213593874,1.0,1.0,1.0,1.0,352101.9101805801,1543149.696763874,1062543.154567901,5929785.389110073,16.0,7200.0,45.0
595,4.167081819639025,0.6314093491117767,4.587,0.8336753371961395,4373.796299775259,5903.7367284900765,4337.2,39584.389027018464,1.0,1.0,1.0,1.0,284296.75948539184,1269908.822381477,908174.9824,4882291.254888875,16.0,7200.0,5.0
596,4.161600762629494,0.614821860938262,3.785,0.8333927808150764,1942.642582976368,2322.4897944673776,2762.0,15571.294093669603,1.0,1.0,1.0,1.0,126271.76789346391,498957.08782492526,542898.72,1920474.4156734594,16.0,7200.0,2.0
597,4.16621880536116,0.6288255409502916,4.41,0.8336308872270166,4076.6093462687613,5525.404926368171,3979.0,37047.648539725764,1.0,1.0,1.0,1.0,264979.6075074695,1188300.261774161,821902.24,4569386.365319374,16.0,7200.0,1.0
598,4.165312169273059,0.6261014587755583,3.965,0.8335841489980683,2769.4686873161363,3409.803878680089,3661.8,22861.85121317041,1.0,1.0,1.0,1.0,180015.46467554886,733167.9260507008,730309.392,2819720.0620575626,16.0,7200.0,5.0
599,4.116241588742469,0.46196090733337863,2.9000000000000004,0.8310547566752754,704.2899648369205,949.635369104562,702.0,6366.4589596267815,1.0,1.0,1.0,1.0,45778.84771439983,201694.3613343938,128044.8,784964.5015841582,16.0,7200.0,2.0
6,4.1724624639146235,0.647274708788698,9.945,0.8339527116545074,11140.422020652697,15440.584546279646,9922.0,103530.72313505448,1.0,1.0,1.0,1.0,724127.4313424253,3325228.6298388545,2928180.64,12769815.181624485,16.0,10800.0,1.0
60,4.16269255464772,0.6181518443720514,5.071538461538462,0.8334491099459429,2827.7415798447964,3755.189450729551,2976.3076923076924,25178.014283855515,1.0,1.0,1.0,1.0,183803.20268991176,806954.273958517,646289.1891124261,3105335.0687454767,16.0,14400.0,13.0
600,4.148440607985189,0.5731355663083465,7.588333333333334,0.8327144683077833,1527.5439753453084,2074.68587070096,1479.6666666666667,13910.092668440568,1.0,1.0,1.0,1.0,99290.35839744504,444335.8236763547,380885.9288888889,1715440.3602566621,16.0,7200.0,3.0
601,4.149021982605417,0.5751487025964085,2.4925,0.8327444355006584,1229.8685736908296,1555.1943178168408,1512.5,10426.695799047087,1.0,1.0,1.0,1.0,79941.45728990392,333126.32305929495,266018.5,1285860.9044122125,16.0,7200.0,2.0
602,4.16075080199574,0.6122121410195671,3.3094444444444444,0.8333489726905443,2108.1940982726246,2657.523839290173,2615.222222222222,17817.87107405875,1.0,1.0,1.0,1.0,137032.6163877206,570823.8808058834,494149.14469135803,2197541.891028053,16.0,7200.0,9.0
603,4.164819473714,0.6246016726139122,7.253275862068966,0.8335587236489933,3219.949742841364,4233.179302680013,3508.4137931034484,28382.942906563578,1.0,1.0,1.0,1.0,209296.73328468864,910106.5710162591,884304.165136742,3500665.3143235515,16.0,7200.0,29.0
604,4.161754899064245,0.6152926937130959,3.7550000000000003,0.8334007588937147,2233.6200631062698,2808.607173228851,2790.3333333333335,18830.884683427306,1.0,1.0,1.0,1.0,145185.30410190753,603414.3180830809,547128.56,2322496.0925499373,16.0,7200.0,3.0
605,4.122430178982006,0.48430855740959317,2.7649999999999997,0.8313737500934276,674.6794671663391,871.1411547962724,780.0,5840.100370647395,1.0,1.0,1.0,1.0,43854.16536581204,185334.354588908,140587.2,720095.9391082877,16.0,7200.0,1.0
606,4.16949166290878,0.6385726164652786,2.2775,0.8337995168568768,3034.156052281439,3094.649972733794,5798.0,20747.931011923094,1.0,1.0,1.0,1.0,197220.14339829353,666021.784092553,999807.12,2559066.248967881,16.0,7200.0,2.0
607,4.1675848551592205,0.6329170634612008,2.4033333333333338,0.8337012435256665,2749.3144794516215,3046.401474909413,4578.666666666667,20424.80326075026,1.0,1.0,1.0,1.0,178705.4411643554,655362.2139664063,798763.6622222223,2519179.3007186023,16.0,7200.0,3.0
608,4.1659936958944614,0.6281568470933886,2.2800000000000002,0.8336192494121344,3759.5658365071595,5014.447613824074,3896.0,33621.51463357845,1.0,1.0,1.0,1.0,244371.77937296536,1078359.5144821703,671982.0800000001,4146807.278380714,16.0,7200.0,2.0
609,4.167276198631412,0.6319961035404451,1.975,0.8336853565409011,5580.364360758961,7929.049414122422,4428.0,53164.84257045738,1.0,1.0,1.0,1.0,362723.6834493325,1705633.1832471767,742132.7999999999,6557296.694490994,16.0,7200.0,1.0
61,4.173400437730657,0.650001268245501,3.4425,0.8340010329531748,10007.253381370036,12471.484847205995,12810.0,83620.85399675848,1.0,1.0,1.0,1.0,650471.4697890523,2686358.089158644,2447734.8,10314131.997399004,16.0,14400.0,10.0
610,4.169647583719213,0.6390286467091832,2.5949999999999998,0.8338076097271223,22143.626735175825,35641.42969440538,5926.0,238986.28500364514,1.0,1.0,1.0,1.0,1439335.7377864285,7670907.400703445,1051983.5199999998,29476788.67930423,16.0,7200.0,1.0
611,4.169544609888457,0.6387280940566841,2.67,0.83380228272807,2313.516193547754,1850.1106572827637,5841.0,12402.812970048422,1.0,1.0,1.0,1.0,150378.552580604,398180.1672056894,1043903.52,1529773.3269721374,16.0,7200.0,1.0
612,4.165329092168647,0.6261557558067358,2.7958333333333334,0.8335849628930767,6114.892761957349,9113.60390319483,3667.6111111111113,61107.973116144,1.0,1.0,1.0,1.0,397468.0295272277,1959593.3687969907,662859.5814814816,7536896.042815712,16.0,7200.0,18.0
613,4.148084540436059,0.572035218590605,5.013,0.8326961512358564,1691.4789501248251,2360.486274131982,1462.4,15826.497450085522,1.0,1.0,1.0,1.0,109946.13175811364,505504.1867059077,316182.57920000004,1951773.3357370924,16.0,7200.0,5.0
614,4.161810771111709,0.6154727318855172,2.3233333333333337,0.833403638841281,2614.9544483454238,3455.055661119362,2801.3333333333335,23165.561281767983,1.0,1.0,1.0,1.0,169972.03914245256,742310.2912745198,485116.2311111112,2857111.9500828963,16.0,7200.0,3.0
615,4.1680226049963425,0.6342172984907721,2.66375,0.8337238555849713,5929.065993277739,8386.612966308796,4810.25,56232.85391119891,1.0,1.0,1.0,1.0,385389.28956305305,1804358.6183969837,859206.855,6935736.678606139,16.0,7200.0,8.0
616,4.158087528852738,0.6039695799003032,2.755,0.8332117010808732,1945.8542061629041,2514.3958288276804,2242.5,16858.2651695729,1.0,1.0,1.0,1.0,126480.52340058876,539749.0423887165,403829.39999999997,2079153.2294404153,16.0,7200.0,4.0
617,4.169096837721641,0.6374044762953649,2.962142857142857,0.8337792021283669,3674.0011933144674,4294.896462964714,5494.428571428572,28796.13375318095,1.0,1.0,1.0,1.0,238810.07756544038,924255.1545992678,1007646.8032653063,3551728.591651648,16.0,7200.0,7.0
618,4.161695508877442,0.6151110676221985,3.5505555555555555,0.8333977310744717,2314.8246358516753,2951.0554683403416,2779.3333333333335,19786.05764027249,1.0,1.0,1.0,1.0,150463.60133035888,634010.0010856605,535880.1718518519,2440300.829138963,16.0,7200.0,9.0
619,4.165705046280668,0.627287688755744,3.004,0.8336043395513411,4128.858697586316,5681.164827497496,3793.288888888889,38092.13764200792,1.0,1.0,1.0,1.0,268375.8153431106,1221658.385702288,698207.9260444444,4698195.480479508,16.0,7200.0,45.0
62,4.168337590403967,0.6351562224311306,2.255,0.8337400664144621,3205.832464371211,3676.3408839154226,4993.0,24648.649100204326,1.0,1.0,1.0,1.0,208379.1101841287,791010.693813811,859195.44,3040160.462427774,16.0,14400.0,2.0
620,4.169769333221431,0.6393812090425555,9.195,0.8338138661842933,7997.8468549427225,11477.720379333014,6029.0,76959.49499333119,1.0,1.0,1.0,1.0,519860.045571277,2470350.897494313,1706930.48,9492262.754226115,16.0,7200.0,1.0
621,4.166498195858233,0.6296685286716127,2.675,0.8336452176726753,4768.409557480635,6665.850188681246,4089.0,44694.727055209616,1.0,1.0,1.0,1.0,309946.6212362413,1433655.7059700924,731113.2000000001,5512572.703509234,16.0,7200.0,8.0
