Job_unique_id, Job_shared_id, User_id, Selected_endpoint, Credit_lost, New_credit, Job_end_time
29, 4319, 1, 2, 0.000327, 331.437882, 17340.621011
30, 4319, 2, 1, 0.000294, 104.020649, 12027.549530
31, 4319, 3, 3, 0.002250, 4.037880, 12031.450279
0, 4320, 0, 2, 0.889830, 483.806817, 17351.836367
1, 4320, 1, 2, 0.996811, 330.441072, 17363.051724
2, 4320, 2, 1, 0.953236, 103.067413, 12044.436084
3, 4320, 3, 2, 0.996811, 3.041070, 17374.267081
4, 4321, 0, 1, 0.002486, 483.804331, 12044.490041
5, 4321, 1, 2, 0.002546, 330.438526, 17374.310732
6, 4321, 2, 0, 0.003434, 103.063979, 181.851138
7, 4321, 3, 2, 0.002546, 3.038524, 17374.354383
8, 4322, 0, 2, 0.015681, 483.788650, 17374.613914
9, 4322, 1, 2, 0.015681, 330.422845, 17374.873445
10, 4322, 2, 3, 0.045591, 103.018388, 12031.969670
11, 4322, 3, 1, 0.379905, 2.658619, 12052.807658
12, 4323, 0, 2, 0.001493, 483.787157, 17374.899500
13, 4323, 1, 2, 0.001493, 330.421352, 17374.925556
14, 4323, 2, 3, 0.011672, 103.006717, 12032.103390
15, 4323, 3, 2, 0.001493, 2.657126, 17374.951611
16, 4324, 0, 3, 0.011908, 483.775249, 12032.241083
17, 4324, 1, 2, 0.188647, 330.232705, 17378.245878
18, 4324, 2, 3, 0.011908, 102.994809, 12032.378776
19, 4324, 3, 2, 0.188647, 2.468479, 17381.540145
20, 4325, 0, 2, 0.002156, 483.773093, 17381.577758
21, 4325, 1, 2, 0.002156, 330.230549, 17381.615372
22, 4325, 2, 3, 0.009122, 102.985686, 12032.483949
23, 4325, 3, 2, 0.002156, 2.466323, 17381.652985
24, 4326, 0, 2, 0.030417, 483.742676, 17382.185780
25, 4326, 1, 2, 0.030417, 330.200132, 17382.718574
26, 4326, 2, 3, 0.067142, 102.918544, 12033.246920
27, 4326, 3, 2, 0.030417, 2.435906, 17383.251369
28, 4327, 0, 1, 0.000294, 483.742382, 12052.811711
29, 4327, 1, 2, 0.000327, 330.199804, 17383.257046
30, 4327, 2, 3, 0.002250, 102.916294, 12033.272703
31, 4327, 3, 1, 0.000294, 2.435612, 12052.815764
0, 4328, 0, 2, 0.889830, 482.852552, 17394.472403
1, 4328, 1, 2, 0.996811, 329.202994, 17405.687759
2, 4328, 2, 3, 1.498213, 101.418081, 12049.534353
3, 4328, 3, 1, 0.953236, 1.482376, 12069.702318
4, 4329, 0, 1, 0.002486, 482.850066, 12069.756275
5, 4329, 1, 2, 0.002546, 329.200448, 17405.731410
6, 4329, 2, 0, 0.003434, 101.414648, 182.187899
7, 4329, 3, 2, 0.002546, 1.479831, 17405.775062
8, 4330, 0, 2, 0.015681, 482.834385, 17406.034593
9, 4330, 1, 2, 0.015681, 329.184767, 17406.294123
10, 4330, 2, 3, 0.045591, 101.369057, 12050.053744
11, 4330, 3, 2, 0.015681, 1.464150, 17406.553654
12, 4331, 0, 2, 0.001493, 482.832892, 17406.579710
13, 4331, 1, 2, 0.001493, 329.183274, 17406.605765
14, 4331, 2, 3, 0.011672, 101.357385, 12050.187464
15, 4331, 3, 2, 0.001493, 1.462657, 17406.631820
16, 4332, 0, 3, 0.011908, 482.820984, 12050.325157
17, 4332, 1, 2, 0.188647, 328.994627, 17409.926087
18, 4332, 2, 3, 0.011908, 101.345477, 12050.462850
19, 4332, 3, 1, 1.162331, 0.300326, 12095.272688
20, 4333, 0, 2, 0.002156, 482.818828, 17409.963701
21, 4333, 1, 2, 0.002156, 328.992471, 17410.001314
22, 4333, 2, 3, 0.009122, 101.336355, 12050.568023
23, 4333, 3, 3, 0.009122, 0.291204, 12050.673196
24, 4334, 0, 2, 0.030417, 482.788411, 17410.534109
25, 4334, 1, 2, 0.030417, 328.962054, 17411.066903
26, 4334, 2, 3, 0.067142, 101.269213, 12051.436167
27, 4334, 3, 1, 0.049588, 0.241616, 12096.339596
28, 4335, 0, 1, 0.000294, 482.788117, 12096.343648
29, 4335, 1, 2, 0.000327, 328.961726, 17411.072580
30, 4335, 2, 3, 0.002250, 101.266962, 12051.461950
31, 4335, 3, 2, 0.000327, 0.241288, 17411.078257
0, 4336, 0, 2, 0.889830, 481.898286, 17422.293613
1, 4336, 1, 2, 0.996811, 327.964916, 17433.508970
2, 4336, 2, 3, 1.498213, 99.768750, 12067.723600
3, 4336, 3, 2, 0.996811, -0.755522, 17444.724327
4, 4337, 0, 1, 0.002486, 481.895800, 12096.397606
5, 4337, 1, 2, 0.002546, 327.962370, 17444.767978
6, 4337, 2, 0, 0.003434, 99.765316, 182.524661
7, 4337, 3, 3, 0.006404, -0.761927, 12067.797632
8, 4338, 0, 2, 0.015681, 481.880119, 17445.027509
9, 4338, 1, 2, 0.015681, 327.946689, 17445.287040
10, 4338, 2, 3, 0.045591, 99.719725, 12068.317023
11, 4338, 3, 2, 0.015681, -0.777608, 17445.546571
12, 4339, 0, 2, 0.001493, 481.878626, 17445.572626
13, 4339, 1, 2, 0.001493, 327.945196, 17445.598681
14, 4339, 2, 3, 0.011672, 99.708053, 12068.450743
15, 4339, 3, 2, 0.001493, -0.779101, 17445.624737
16, 4340, 0, 3, 0.011908, 481.866718, 12068.588436
17, 4340, 1, 2, 0.188647, 327.756549, 17448.919004
18, 4340, 2, 3, 0.011908, 99.696145, 12068.726129
19, 4340, 3, 2, 0.188647, -0.967748, 17452.213271
20, 4341, 0, 2, 0.002156, 481.864562, 17452.250884
21, 4341, 1, 2, 0.002156, 327.754393, 17452.288497
22, 4341, 2, 3, 0.009122, 99.687023, 12068.831302
23, 4341, 3, 2, 0.002156, -0.969904, 17452.326111
24, 4342, 0, 2, 0.030417, 481.834145, 17452.858905
25, 4342, 1, 2, 0.030417, 327.723976, 17453.391700
26, 4342, 2, 3, 0.067142, 99.619881, 12069.594274
27, 4342, 3, 3, 0.067142, -1.037046, 12070.357246
28, 4343, 0, 1, 0.000294, 481.833851, 12096.401658
29, 4343, 1, 2, 0.000327, 327.723648, 17453.397377
30, 4343, 2, 3, 0.002250, 99.617630, 12070.383028
31, 4343, 3, 2, 0.000327, -1.037373, 17453.403053
0, 4344, 0, 2, 0.889830, 480.944021, 17464.618410
1, 4344, 1, 2, 0.996811, 326.726838, 17475.833767
2, 4344, 2, 3, 1.498213, 98.119418, 12086.644678
3, 4344, 3, 3, 1.498213, -2.535586, 12102.906329
4, 4345, 0, 1, 0.002486, 480.941535, 12096.455616
5, 4345, 1, 2, 0.002546, 326.724292, 17475.877418
6, 4345, 2, 0, 0.003434, 98.115984, 182.861422
7, 4345, 3, 3, 0.006404, -2.541990, 12102.980361
8, 4346, 0, 2, 0.015681, 480.925854, 17476.136949
9, 4346, 1, 2, 0.015681, 326.708611, 17476.396480
10, 4346, 2, 3, 0.045591, 98.070393, 12103.499751
11, 4346, 3, 1, 0.379905, -2.921895, 12104.773233
12, 4347, 0, 2, 0.001493, 480.924361, 17476.422535
13, 4347, 1, 2, 0.001493, 326.707118, 17476.448590
14, 4347, 2, 3, 0.011672, 98.058721, 12103.633471
15, 4347, 3, 3, 0.011672, -2.933567, 12103.767191
16, 4348, 0, 3, 0.011908, 480.912453, 12103.904884
17, 4348, 1, 2, 0.188647, 326.518471, 17479.742858
18, 4348, 2, 3, 0.011908, 98.046813, 12104.042577
19, 4348, 3, 1, 1.162331, -4.095898, 12130.289646
20, 4349, 0, 2, 0.002156, 480.910297, 17479.780471
21, 4349, 1, 2, 0.002156, 326.516315, 17479.818084
22, 4349, 2, 3, 0.009122, 98.037691, 12104.147750
23, 4349, 3, 1, 0.034892, -4.130790, 12131.050781
24, 4350, 0, 2, 0.030417, 480.879880, 17480.350879
25, 4350, 1, 2, 0.030417, 326.485898, 17480.883674
26, 4350, 2, 3, 0.067142, 97.970549, 12104.910722
27, 4350, 3, 2, 0.030417, -4.161207, 17481.416468
28, 4351, 0, 1, 0.000294, 480.879586, 12131.054834
29, 4351, 1, 2, 0.000327, 326.485570, 17481.422145
30, 4351, 2, 3, 0.002250, 97.968299, 12104.936505
31, 4351, 3, 2, 0.000327, -4.161534, 17481.427822
0, 4352, 0, 2, 0.889830, 479.989755, 17492.643178
1, 4352, 1, 2, 0.996811, 325.488760, 17503.858535
2, 4352, 2, 3, 1.498213, 96.470086, 12121.198155
3, 4352, 3, 3, 1.498213, -5.659747, 12137.459805
4, 4353, 0, 1, 0.002486, 479.987269, 12131.108791
5, 4353, 1, 2, 0.002546, 325.486214, 17503.902186
6, 4353, 2, 0, 0.003434, 96.466652, 183.198183
7, 4353, 3, 3, 0.006404, -5.666152, 12137.533837
8, 4354, 0, 2, 0.015681, 479.971588, 17504.161717
9, 4354, 1, 2, 0.015681, 325.470533, 17504.421248
10, 4354, 2, 3, 0.045591, 96.421061, 12138.053228
11, 4354, 3, 1, 0.379905, -6.046056, 12139.426408
12, 4355, 0, 2, 0.001493, 479.970095, 17504.447303
13, 4355, 1, 2, 0.001493, 325.469040, 17504.473359
14, 4355, 2, 3, 0.011672, 96.409389, 12138.186948
15, 4355, 3, 2, 0.001493, -6.047549, 17504.499414
16, 4356, 0, 3, 0.011908, 479.958187, 12138.324641
17, 4356, 1, 2, 0.188647, 325.280393, 17507.793681
18, 4356, 2, 3, 0.011908, 96.397481, 12138.462334
19, 4356, 3, 2, 0.188647, -6.236197, 17511.087948
20, 4357, 0, 2, 0.002156, 479.956032, 17511.125562
21, 4357, 1, 2, 0.002156, 325.278237, 17511.163175
22, 4357, 2, 3, 0.009122, 96.388359, 12138.567507
23, 4357, 3, 2, 0.002156, -6.238352, 17511.200788
24, 4358, 0, 2, 0.030417, 479.925614, 17511.733583
25, 4358, 1, 2, 0.030417, 325.247820, 17512.266378
26, 4358, 2, 3, 0.067142, 96.321217, 12139.330478
27, 4358, 3, 3, 0.067142, -6.305494, 12140.093450
28, 4359, 0, 1, 0.000294, 479.925320, 12139.430461
29, 4359, 1, 2, 0.000327, 325.247492, 17512.272054
30, 4359, 2, 1, 0.000294, 96.320923, 12139.434514
31, 4359, 3, 2, 0.000327, -6.305822, 17512.277731
0, 4360, 0, 2, 0.889830, 479.035490, 17523.493088
1, 4360, 1, 2, 0.996811, 324.250682, 17534.708444
2, 4360, 2, 1, 0.953236, 95.367687, 12156.321068
3, 4360, 3, 1, 0.953236, -7.259058, 12173.207621
4, 4361, 0, 1, 0.002486, 479.033004, 12173.261579
5, 4361, 1, 2, 0.002546, 324.248136, 17534.752095
6, 4361, 2, 0, 0.003434, 95.364253, 183.534945
7, 4361, 3, 2, 0.002546, -7.261603, 17534.795747
8, 4362, 0, 2, 0.015681, 479.017323, 17535.055278
9, 4362, 1, 2, 0.015681, 324.232455, 17535.314808
10, 4362, 2, 3, 0.045591, 95.318662, 12140.612841
11, 4362, 3, 3, 0.045591, -7.307194, 12141.132232
12, 4363, 0, 2, 0.001493, 479.015830, 17535.340864
13, 4363, 1, 2, 0.001493, 324.230962, 17535.366919
14, 4363, 2, 3, 0.011672, 95.306991, 12141.265952
15, 4363, 3, 1, 0.002085, -7.309279, 12173.306664
16, 4364, 0, 3, 0.011908, 479.003922, 12141.403645
17, 4364, 1, 2, 0.188647, 324.042315, 17538.661186
18, 4364, 2, 3, 0.011908, 95.295083, 12141.541338
19, 4364, 3, 1, 1.162331, -8.471610, 12198.823078
20, 4365, 0, 2, 0.002156, 479.001766, 17538.698799
21, 4365, 1, 2, 0.002156, 324.040159, 17538.736413
22, 4365, 2, 3, 0.009122, 95.285960, 12141.646511
23, 4365, 3, 1, 0.034892, -8.506502, 12199.584212
24, 4366, 0, 2, 0.030417, 478.971349, 17539.269207
25, 4366, 1, 2, 0.030417, 324.009742, 17539.802002
26, 4366, 2, 3, 0.067142, 95.218819, 12142.409482
27, 4366, 3, 3, 0.067142, -8.573644, 12143.172454
28, 4367, 0, 1, 0.000294, 478.971055, 12199.588265
29, 4367, 1, 2, 0.000327, 324.009414, 17539.807679
30, 4367, 2, 3, 0.002250, 95.216568, 12143.198237
31, 4367, 3, 2, 0.000327, -8.573972, 17539.813356
0, 4368, 0, 2, 0.889830, 478.081225, 17551.028712
1, 4368, 1, 2, 0.996811, 323.012604, 17562.244069
2, 4368, 2, 3, 1.498213, 93.718355, 12159.459887
3, 4368, 3, 3, 1.498213, -10.072184, 12175.721537
4, 4369, 0, 1, 0.002486, 478.078738, 12199.642222
5, 4369, 1, 2, 0.002546, 323.010058, 17562.287720
6, 4369, 2, 0, 0.003434, 93.714922, 183.871706
7, 4369, 3, 2, 0.002546, -10.074730, 17562.331371
8, 4370, 0, 2, 0.015681, 478.063057, 17562.590902
9, 4370, 1, 2, 0.015681, 322.994377, 17562.850433
10, 4370, 2, 3, 0.045591, 93.669331, 12176.240928
11, 4370, 3, 3, 0.045591, -10.120321, 12176.760319
12, 4371, 0, 2, 0.001493, 478.061564, 17562.876489
13, 4371, 1, 2, 0.001493, 322.992884, 17562.902544
14, 4371, 2, 3, 0.011672, 93.657659, 12176.894039
15, 4371, 3, 3, 0.011672, -10.131993, 12177.027759
16, 4372, 0, 3, 0.011908, 478.049656, 12177.165452
17, 4372, 1, 2, 0.188647, 322.804237, 17566.196811
18, 4372, 2, 3, 0.011908, 93.645751, 12177.303145
19, 4372, 3, 3, 0.011908, -10.143901, 12177.440838
20, 4373, 0, 2, 0.002156, 478.047501, 17566.234424
21, 4373, 1, 2, 0.002156, 322.802081, 17566.272037
22, 4373, 2, 3, 0.009122, 93.636629, 12177.546011
23, 4373, 3, 3, 0.009122, -10.153023, 12177.651184
24, 4374, 0, 2, 0.030417, 478.017083, 17566.804832
25, 4374, 1, 2, 0.030417, 322.771664, 17567.337627
26, 4374, 2, 3, 0.067142, 93.569487, 12178.414155
27, 4374, 3, 1, 0.049588, -10.202611, 12200.709130
28, 4375, 0, 1, 0.000294, 478.016790, 12200.713182
29, 4375, 1, 2, 0.000327, 322.771336, 17567.343304
30, 4375, 2, 3, 0.002250, 93.567236, 12178.439938
31, 4375, 3, 3, 0.002250, -10.204861, 12178.465721
0, 4376, 0, 2, 0.889830, 477.126959, 17578.558660
1, 4376, 1, 2, 0.996811, 321.774526, 17589.774017
2, 4376, 2, 3, 1.498213, 92.069024, 12194.727371
3, 4376, 3, 1, 0.953236, -11.158097, 12217.599736
4, 4377, 0, 1, 0.002486, 477.124473, 12217.653694
5, 4377, 1, 2, 0.002546, 321.771980, 17589.817668
6, 4377, 2, 0, 0.003434, 92.065590, 184.208468
7, 4377, 3, 3, 0.006404, -11.164502, 12194.801403
8, 4378, 0, 2, 0.015681, 477.108792, 17590.077199
9, 4378, 1, 2, 0.015681, 321.756299, 17590.336730
10, 4378, 2, 3, 0.045591, 92.019999, 12195.320794
11, 4378, 3, 2, 0.015681, -11.180183, 17590.596261
12, 4379, 0, 2, 0.001493, 477.107299, 17590.622316
13, 4379, 1, 2, 0.001493, 321.754806, 17590.648372
14, 4379, 2, 3, 0.011672, 92.008327, 12195.454514
15, 4379, 3, 2, 0.001493, -11.181676, 17590.674427
16, 4380, 0, 3, 0.011908, 477.095391, 12195.592207
17, 4380, 1, 2, 0.188647, 321.566159, 17593.968694
18, 4380, 2, 3, 0.011908, 91.996419, 12195.729900
19, 4380, 3, 1, 1.162331, -12.344006, 12243.170107
20, 4381, 0, 2, 0.002156, 477.093235, 17594.006307
21, 4381, 1, 2, 0.002156, 321.564003, 17594.043920
22, 4381, 2, 3, 0.009122, 91.987297, 12195.835073
23, 4381, 3, 2, 0.002156, -12.346162, 17594.081534
24, 4382, 0, 2, 0.030417, 477.062818, 17594.614328
25, 4382, 1, 2, 0.030417, 321.533586, 17595.147123
26, 4382, 2, 3, 0.067142, 91.920155, 12196.598044
27, 4382, 3, 1, 0.049588, -12.395750, 12244.237014
28, 4383, 0, 1, 0.000294, 477.062524, 12244.241067
29, 4383, 1, 2, 0.000327, 321.533258, 17595.152800
30, 4383, 2, 3, 0.002250, 91.917904, 12196.623827
31, 4383, 3, 3, 0.002250, -12.398000, 12196.649610
0, 4384, 0, 2, 0.889830, 476.172694, 17606.368157
1, 4384, 1, 2, 0.996811, 320.536448, 17617.583513
2, 4384, 2, 3, 1.498213, 90.419692, 12212.911260
3, 4384, 3, 1, 0.953236, -13.351236, 12261.127621
4, 4385, 0, 1, 0.002486, 476.170207, 12261.181578
5, 4385, 1, 2, 0.002546, 320.533902, 17617.627164
6, 4385, 2, 0, 0.003434, 90.416258, 184.545229
7, 4385, 3, 1, 0.002508, -13.353744, 12261.235535
8, 4386, 0, 2, 0.015681, 476.154526, 17617.886695
9, 4386, 1, 2, 0.015681, 320.518221, 17618.146226
10, 4386, 2, 3, 0.045591, 90.370667, 12213.430651
11, 4386, 3, 1, 0.379905, -13.733649, 12269.553152
12, 4387, 0, 2, 0.001493, 476.153033, 17618.172282
13, 4387, 1, 2, 0.001493, 320.516728, 17618.198337
14, 4387, 2, 3, 0.011672, 90.358995, 12213.564371
15, 4387, 3, 2, 0.001493, -13.735142, 17618.224392
16, 4388, 0, 3, 0.011908, 476.141125, 12213.702064
17, 4388, 1, 2, 0.188647, 320.328081, 17621.518659
18, 4388, 2, 3, 0.011908, 90.347087, 12213.839757
19, 4388, 3, 2, 0.188647, -13.923789, 17624.812926
20, 4389, 0, 2, 0.002156, 476.138970, 17624.850540
21, 4389, 1, 2, 0.002156, 320.325925, 17624.888153
22, 4389, 2, 3, 0.009122, 90.337965, 12213.944930
23, 4389, 3, 1, 0.034892, -13.958682, 12270.314287
24, 4390, 0, 2, 0.030417, 476.108553, 17625.420948
25, 4390, 1, 2, 0.030417, 320.295508, 17625.953742
26, 4390, 2, 3, 0.067142, 90.270823, 12214.707901
27, 4390, 3, 1, 0.049588, -14.008269, 12271.381194
28, 4391, 0, 1, 0.000294, 476.108259, 12271.385247
29, 4391, 1, 2, 0.000327, 320.295180, 17625.959419
30, 4391, 2, 3, 0.002250, 90.268573, 12214.733684
31, 4391, 3, 1, 0.000294, -14.008563, 12271.389300
0, 4392, 0, 2, 0.889830, 475.218428, 17637.174776
1, 4392, 1, 2, 0.996811, 319.298370, 17648.390132
2, 4392, 2, 3, 1.498213, 88.770360, 12230.995334
3, 4392, 3, 2, 0.996811, -15.005374, 17659.605489
4, 4393, 0, 1, 0.002486, 475.215942, 12271.443257
5, 4393, 1, 2, 0.002546, 319.295824, 17659.649140
6, 4393, 2, 0, 0.003434, 88.766926, 184.881990
7, 4393, 3, 1, 0.002508, -15.007882, 12271.497214
8, 4394, 0, 2, 0.015681, 475.200261, 17659.908671
9, 4394, 1, 2, 0.015681, 319.280143, 17660.168202
10, 4394, 2, 3, 0.045591, 88.721335, 12231.514725
11, 4394, 3, 2, 0.015681, -15.023563, 17660.427733
12, 4395, 0, 2, 0.001493, 475.198768, 17660.453788
13, 4395, 1, 2, 0.001493, 319.278650, 17660.479844
14, 4395, 2, 3, 0.011672, 88.709663, 12231.648445
15, 4395, 3, 3, 0.011672, -15.035235, 12231.782165
16, 4396, 0, 3, 0.011908, 475.186860, 12231.919858
17, 4396, 1, 2, 0.188647, 319.090003, 17663.774111
18, 4396, 2, 3, 0.011908, 88.697755, 12232.057551
19, 4396, 3, 2, 0.188647, -15.223882, 17667.068378
20, 4397, 0, 2, 0.002156, 475.184704, 17667.105991
21, 4397, 1, 2, 0.002156, 319.087847, 17667.143604
22, 4397, 2, 3, 0.009122, 88.688633, 12232.162724
23, 4397, 3, 3, 0.009122, -15.233004, 12232.267897
24, 4398, 0, 2, 0.030417, 475.154287, 17667.676399
25, 4398, 1, 2, 0.030417, 319.057430, 17668.209194
26, 4398, 2, 3, 0.067142, 88.621491, 12233.030868
27, 4398, 3, 2, 0.030417, -15.263421, 17668.741989
28, 4399, 0, 1, 0.000294, 475.153993, 12271.501267
29, 4399, 1, 2, 0.000327, 319.057102, 17668.747665
30, 4399, 2, 3, 0.002250, 88.619241, 12233.056651
31, 4399, 3, 3, 0.002250, -15.265672, 12233.082434
0, 4400, 0, 2, 0.889830, 474.264163, 17679.963022
1, 4400, 1, 2, 0.996811, 318.060292, 17691.178379
2, 4400, 2, 3, 1.498213, 87.121028, 12249.344084
3, 4400, 3, 1, 0.953236, -16.218908, 12288.387821
4, 4401, 0, 1, 0.002486, 474.261676, 12288.441778
5, 4401, 1, 2, 0.002546, 318.057746, 17691.222030
6, 4401, 2, 0, 0.003434, 87.117594, 185.218752
7, 4401, 3, 3, 0.006404, -16.225312, 12249.418116
8, 4402, 0, 2, 0.015681, 474.245995, 17691.481561
9, 4402, 1, 2, 0.015681, 318.042065, 17691.741092
10, 4402, 2, 3, 0.045591, 87.072003, 12249.937507
11, 4402, 3, 3, 0.045591, -16.270903, 12250.456898
12, 4403, 0, 2, 0.001493, 474.244502, 17691.767147
13, 4403, 1, 2, 0.001493, 318.040572, 17691.793202
14, 4403, 2, 3, 0.011672, 87.060332, 12250.590618
15, 4403, 3, 2, 0.001493, -16.272396, 17691.819258
16, 4404, 0, 3, 0.011908, 474.232594, 12250.728311
17, 4404, 1, 2, 0.188647, 317.851925, 17695.113525
18, 4404, 2, 3, 0.011908, 87.048424, 12250.866004
19, 4404, 3, 2, 0.188647, -16.461044, 17698.407792
20, 4405, 0, 2, 0.002156, 474.230439, 17698.445405
21, 4405, 1, 2, 0.002156, 317.849769, 17698.483018
22, 4405, 2, 3, 0.009122, 87.039301, 12250.971176
23, 4405, 3, 1, 0.034892, -16.495936, 12289.202913
24, 4406, 0, 2, 0.030417, 474.200022, 17699.015813
25, 4406, 1, 2, 0.030417, 317.819352, 17699.548608
26, 4406, 2, 3, 0.067142, 86.972159, 12251.734148
27, 4406, 3, 1, 0.049588, -16.545524, 12290.269820
28, 4407, 0, 1, 0.000294, 474.199728, 12290.273873
29, 4407, 1, 2, 0.000327, 317.819024, 17699.554285
30, 4407, 2, 3, 0.002250, 86.969909, 12251.759931
31, 4407, 3, 3, 0.002250, -16.547774, 12251.785714
0, 4408, 0, 2, 0.889830, 473.309897, 17710.769641
1, 4408, 1, 2, 0.996811, 316.822214, 17721.984998
2, 4408, 2, 3, 1.498213, 85.471696, 12268.047364
3, 4408, 3, 3, 1.498213, -18.045987, 12284.309014
4, 4409, 0, 1, 0.002486, 473.307411, 12290.327830
5, 4409, 1, 2, 0.002546, 316.819668, 17722.028649
6, 4409, 2, 0, 0.003434, 85.468262, 185.555513
7, 4409, 3, 3, 0.006404, -18.052391, 12284.383046
8, 4410, 0, 2, 0.015681, 473.291730, 17722.288180
9, 4410, 1, 2, 0.015681, 316.803987, 17722.547711
10, 4410, 2, 3, 0.045591, 85.422671, 12284.902437
11, 4410, 3, 2, 0.015681, -18.068072, 17722.807242
12, 4411, 0, 2, 0.001493, 473.290237, 17722.833297
13, 4411, 1, 2, 0.001493, 316.802494, 17722.859353
14, 4411, 2, 3, 0.011672, 85.411000, 12285.036157
15, 4411, 3, 3, 0.011672, -18.079744, 12285.169877
16, 4412, 0, 3, 0.011908, 473.278329, 12285.307570
17, 4412, 1, 2, 0.188647, 316.613847, 17726.153620
18, 4412, 2, 3, 0.011908, 85.399092, 12285.445263
19, 4412, 3, 1, 1.162331, -19.242075, 12315.844244
20, 4413, 0, 2, 0.002156, 473.276173, 17726.191233
21, 4413, 1, 2, 0.002156, 316.611691, 17726.228846
22, 4413, 2, 3, 0.009122, 85.389969, 12285.550436
23, 4413, 3, 2, 0.002156, -19.244230, 17726.266459
24, 4414, 0, 2, 0.030417, 473.245756, 17726.799254
25, 4414, 1, 2, 0.030417, 316.581274, 17727.332049
26, 4414, 2, 3, 0.067142, 85.322828, 12286.313407
27, 4414, 3, 3, 0.067142, -19.311372, 12287.076379
28, 4415, 0, 1, 0.000294, 473.245462, 12315.848296
29, 4415, 1, 2, 0.000327, 316.580946, 17727.337726
30, 4415, 2, 3, 0.002250, 85.320577, 12287.102162
31, 4415, 3, 2, 0.000327, -19.311700, 17727.343402
0, 4416, 0, 2, 0.889830, 472.355632, 17738.558759
1, 4416, 1, 2, 0.996811, 315.584136, 17749.774116
2, 4416, 2, 3, 1.498213, 83.822364, 12303.363812
3, 4416, 3, 2, 0.996811, -20.308510, 17760.989472
4, 4417, 0, 1, 0.002486, 472.353146, 12315.902254
5, 4417, 1, 2, 0.002546, 315.581590, 17761.033123
6, 4417, 2, 0, 0.003434, 83.818931, 185.892274
7, 4417, 3, 1, 0.002508, -20.311018, 12315.956211
8, 4418, 0, 2, 0.015681, 472.337465, 17761.292654
9, 4418, 1, 2, 0.015681, 315.565909, 17761.552185
10, 4418, 2, 3, 0.045591, 83.773340, 12303.883203
11, 4418, 3, 1, 0.379905, -20.690923, 12324.273828
12, 4419, 0, 2, 0.001493, 472.335971, 17761.578241
13, 4419, 1, 2, 0.001493, 315.564416, 17761.604296
14, 4419, 2, 3, 0.011672, 83.761668, 12304.016923
15, 4419, 3, 2, 0.001493, -20.692416, 17761.630351
16, 4420, 0, 3, 0.011908, 472.324063, 12304.154616
17, 4420, 1, 2, 0.188647, 315.375769, 17764.924618
18, 4420, 2, 3, 0.011908, 83.749760, 12304.292309
19, 4420, 3, 1, 1.162331, -21.854747, 12349.790242
20, 4421, 0, 2, 0.002156, 472.321908, 17764.962232
21, 4421, 1, 2, 0.002156, 315.373613, 17764.999845
22, 4421, 2, 3, 0.009122, 83.740638, 12304.397482
23, 4421, 3, 2, 0.002156, -21.856902, 17765.037458
24, 4422, 0, 2, 0.030417, 472.291491, 17765.570253
25, 4422, 1, 2, 0.030417, 315.343196, 17766.103048
26, 4422, 2, 3, 0.067142, 83.673496, 12305.160453
27, 4422, 3, 2, 0.030417, -21.887320, 17766.635842
28, 4423, 0, 1, 0.000294, 472.291197, 12349.794294
29, 4423, 1, 2, 0.000327, 315.342868, 17766.641519
30, 4423, 2, 3, 0.002250, 83.671245, 12305.186236
31, 4423, 3, 3, 0.002250, -21.889570, 12305.212019
0, 4424, 0, 2, 0.889830, 471.401366, 17777.856876
1, 4424, 1, 2, 0.996811, 314.346058, 17789.072232
2, 4424, 2, 3, 1.498213, 82.173033, 12321.473669
3, 4424, 3, 3, 1.498213, -23.387783, 12337.735319
4, 4425, 0, 1, 0.002486, 471.398880, 12349.848252
5, 4425, 1, 2, 0.002546, 314.343512, 17789.115884
6, 4425, 2, 0, 0.003434, 82.169599, 186.229036
7, 4425, 3, 3, 0.006404, -23.394187, 12337.809351
8, 4426, 0, 2, 0.015681, 471.383199, 17789.375414
9, 4426, 1, 2, 0.015681, 314.327831, 17789.634945
10, 4426, 2, 3, 0.045591, 82.124008, 12338.328742
11, 4426, 3, 3, 0.045591, -23.439778, 12338.848133
12, 4427, 0, 2, 0.001493, 471.381706, 17789.661001
13, 4427, 1, 2, 0.001493, 314.326338, 17789.687056
14, 4427, 2, 3, 0.011672, 82.112336, 12338.981853
15, 4427, 3, 2, 0.001493, -23.441271, 17789.713111
16, 4428, 0, 3, 0.011908, 471.369798, 12339.119546
17, 4428, 1, 2, 0.188647, 314.137691, 17793.007378
18, 4428, 2, 3, 0.011908, 82.100428, 12339.257239
19, 4428, 3, 2, 0.188647, -23.629919, 17796.301646
20, 4429, 0, 2, 0.002156, 471.367642, 17796.339259
21, 4429, 1, 2, 0.002156, 314.135535, 17796.376872
22, 4429, 2, 3, 0.009122, 82.091306, 12339.362412
23, 4429, 3, 1, 0.034892, -23.664811, 12350.609386
24, 4430, 0, 2, 0.030417, 471.337225, 17796.909667
25, 4430, 1, 2, 0.030417, 314.105118, 17797.442462
26, 4430, 2, 3, 0.067142, 82.024164, 12340.125384
27, 4430, 3, 2, 0.030417, -23.695228, 17797.975256
28, 4431, 0, 1, 0.000294, 471.336931, 12350.613439
29, 4431, 1, 2, 0.000327, 314.104790, 17797.980933
30, 4431, 2, 3, 0.002250, 82.021914, 12340.151166
